N_Size,Run_ID,Fixed_Pct,Success,Duration,Iterations,Energy_Init,Energy_Final,Temp_Init,Temp_Final,Cooling_Rate,Restarts,Accepted,Rejected,Improved,Fixed_Count,Holes_Count,Active_Blocks,Steps_To_Best,Time_To_Best,Accept_Rate,Improve_Rate,Iter_Per_Sec
4,1,26,True,0.0005850791931152344,19,2,0,1.0,0.8615515633989419,0.9921875,0,3,16,2,8,8,3,19,0.00057220458984375,0.15789473684210525,0.10526315789473684,32474.236348818256
4,1,23,True,0.0008320808410644531,38,6,0,1.0,0.7422710963951611,0.9921875,0,21,17,8,7,9,3,38,0.0008134841918945312,0.5526315789473685,0.21052631578947367,45668.63954154728
4,3,26,True,0.0010764598846435547,3,2,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,10,6,1,3,0.0010499954223632812,0.3333333333333333,0.3333333333333333,2786.9129568106314
4,4,26,True,0.0006258487701416016,16,2,0,1.0,0.8820638446448822,0.9921875,0,10,6,2,9,7,2,16,0.0006117820739746094,0.625,0.125,25565.281523809525
4,5,26,True,0.000606536865234375,3,2,0,1.0,0.9767451286315918,0.9921875,0,3,0,2,8,8,3,3,0.0005924701690673828,1.0,0.6666666666666666,4946.11320754717
4,6,26,True,0.0006330013275146484,4,4,0,1.0,0.9691143073141575,0.9921875,0,2,2,2,10,6,2,4,0.0006184577941894531,0.5,0.5,6319.102071563088
4,7,24,True,0.0005731582641601562,5,6,0,1.0,0.9615431017882656,0.9921875,0,4,1,2,9,7,3,5,0.0005598068237304688,0.8,0.4,8723.59400998336
4,8,26,True,0.0007998943328857422,23,8,0,1.0,0.834941946578795,0.9921875,0,16,7,6,7,9,4,23,0.0007610321044921875,0.6956521739130435,0.2608695652173913,28753.797913561848
4,9,26,True,0.0006909370422363281,16,6,0,1.0,0.8820638446448822,0.9921875,0,11,5,4,8,8,3,16,0.0006766319274902344,0.6875,0.25,23156.95790200138
4,8,17,True,0.0007441043853759766,5,4,0,1.0,0.9615431017882656,0.9921875,0,2,3,2,7,9,3,5,0.0007061958312988281,0.4,0.4,6719.487343800064
4,1,27,True,0.0012359619140625,34,4,0,1.0,0.7659272913350347,0.9921875,0,13,21,3,8,8,2,34,0.0011904239654541016,0.38235294117647056,0.08823529411764706,27508.938271604937
4,2,27,True,0.0006546974182128906,32,4,0,1.0,0.778036626029711,0.9921875,0,16,16,3,8,8,3,32,0.0006399154663085938,0.5,0.09375,48877.54115076475
4,3,27,True,0.0009427070617675781,7,4,0,1.0,0.9465776787562827,0.9921875,0,3,4,2,8,8,4,7,0.0009143352508544922,0.42857142857142855,0.2857142857142857,7425.424380374305
4,4,27,True,0.0007038116455078125,21,10,0,1.0,0.8481424051551228,0.9921875,0,6,15,4,7,9,3,21,0.0006897449493408203,0.2857142857142857,0.19047619047619047,29837.52845528455
4,4,18,True,0.0007653236389160156,22,8,0,1.0,0.8415162926148485,0.9921875,0,9,13,3,6,10,4,22,0.0007500648498535156,0.4090909090909091,0.13636363636363635,28746.008722741433
4,6,27,True,0.0016636848449707031,0,0,0,1.0,1.0,0.9921875,0,0,0,0,8,8,3,0,0.0,0,0,0.0
4,7,27,True,0.0009326934814453125,26,2,0,1.0,0.8155254790110168,0.9921875,0,7,19,4,8,8,3,26,0.0008881092071533203,0.2692307692307692,0.15384615384615385,27876.253578732107
4,8,27,True,0.0007598400115966797,9,10,0,1.0,0.9318451770422415,0.9921875,0,6,3,4,7,9,4,9,0.0007431507110595703,0.6666666666666666,0.4444444444444444,11844.59868214622
4,9,27,True,0.0006206035614013672,8,2,0,1.0,0.9391825406409993,0.9921875,0,3,5,1,8,8,4,8,0.0006055831909179688,0.375,0.125,12890.676911256243
4,10,27,True,0.0007288455963134766,27,6,0,1.0,0.8091541862062432,0.9921875,0,13,14,3,6,10,4,27,0.0006883144378662109,0.48148148148148145,0.1111111111111111,37044.883218842006
4,1,28,True,0.0005695819854736328,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9,7,2,1,0.0005555152893066406,1.0,1.0,1755.673503557974
4,2,28,True,0.0005860328674316406,29,6,0,1.0,0.7965605388989562,0.9921875,0,15,14,5,6,10,4,29,0.0005724430084228516,0.5172413793103449,0.1724137931034483,49485.27908868999
4,7,26,True,0.0005772113800048828,13,8,0,1.0,0.9030644932733303,0.9921875,0,4,9,4,7,9,3,13,0.0005636215209960938,0.3076923076923077,0.3076923076923077,22522.078479966956
4,4,28,True,0.0011148452758789062,15,8,0,1.0,0.8890092292483852,0.9921875,0,3,12,3,7,9,3,15,0.001071929931640625,0.2,0.2,13454.781864841745
4,5,28,True,0.0012812614440917969,7,6,0,1.0,0.9465776787562827,0.9921875,0,5,2,4,8,8,3,7,0.0012264251708984375,0.7142857142857143,0.5714285714285714,5463.36583550428
4,6,28,True,0.0009109973907470703,12,4,0,1.0,0.9101752373148525,0.9921875,0,8,4,3,8,8,3,12,0.0008409023284912109,0.6666666666666666,0.25,13172.375817848731
4,7,28,True,0.0006122589111328125,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,8,8,4,3,0.0005981922149658203,0.6666666666666666,0.6666666666666666,4899.887850467289
4,8,28,True,0.0008251667022705078,39,4,0,1.0,0.7364721034545739,0.9921875,0,15,24,4,8,8,3,39,0.0008094310760498047,0.38461538461538464,0.10256410256410256,47263.17711644033
4,6,25,True,0.0011794567108154297,4,2,0,1.0,0.9691143073141575,0.9921875,0,1,3,1,8,8,3,4,0.0011315345764160156,0.25,0.25,3391.391954720032
4,10,28,True,0.0006721019744873047,2,2,0,1.0,0.98443603515625,0.9921875,0,1,1,1,9,7,2,2,0.0006399154663085938,0.5,0.5,2975.738914508691
4,2,26,True,0.0378110408782959,30,4,0,1.0,0.7903374096888081,0.9921875,0,21,9,2,8,8,3,30,0.03776812553405762,0.7,0.06666666666666667,793.4190464780473
4,2,29,True,0.0011620521545410156,0,0,0,1.0,1.0,0.9921875,0,0,0,0,9,7,2,0,0.0,0,0,0.0
4,3,29,True,0.0006010532379150391,6,4,0,1.0,0.9540310463055448,0.9921875,0,2,4,2,10,6,3,6,0.0005867481231689453,0.3333333333333333,0.3333333333333333,9982.47679492265
4,4,29,True,0.0006241798400878906,14,8,0,1.0,0.8960093019196324,0.9921875,0,4,10,4,7,9,3,14,0.0006096363067626953,0.2857142857142857,0.2857142857142857,22429.433155080213
4,5,29,True,0.0007073879241943359,8,8,0,1.0,0.9391825406409993,0.9921875,0,4,4,2,9,7,3,8,0.0006928443908691406,0.5,0.25,11309.211998651837
4,6,29,True,0.0017538070678710938,4,2,0,1.0,0.9691143073141575,0.9921875,0,1,3,1,8,8,3,4,0.0017244815826416016,0.25,0.25,2280.752582925503
4,7,29,True,0.000982522964477539,25,6,0,1.0,0.8219469394756704,0.9921875,0,13,12,6,9,7,2,25,0.0009658336639404297,0.52,0.24,25444.697888861927
4,8,29,True,0.0007345676422119141,35,8,0,1.0,0.7599434843714797,0.9921875,0,18,17,5,6,10,4,35,0.0007188320159912109,0.5142857142857142,0.14285714285714285,47647.075624797144
4,10,18,True,0.14896655082702637,215,4,0,1.0,0.18520663076938465,0.9921875,0,73,142,5,6,10,4,215,0.14891529083251953,0.3395348837209302,0.023255813953488372,1443.2770229717466
4,10,29,True,0.0007898807525634766,15,6,0,1.0,0.8890092292483852,0.9921875,0,3,12,3,9,7,2,15,0.0007495880126953125,0.2,0.2,18990.208270449744
4,1,29,True,0.0006468296051025391,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,8,8,3,1,0.0006299018859863281,1.0,1.0,1546.0022115739034
4,2,30,True,0.0013985633850097656,23,8,0,1.0,0.834941946578795,0.9921875,0,8,15,6,7,9,3,23,0.0013687610626220703,0.34782608695652173,0.2608695652173913,16445.446982611662
4,9,29,True,0.007284879684448242,65,8,0,1.0,0.6006117649480425,0.9921875,0,25,40,8,7,9,3,65,0.0072405338287353516,0.38461538461538464,0.12307692307692308,8922.590738013418
4,4,30,True,0.0007188320159912109,8,8,0,1.0,0.9391825406409993,0.9921875,0,3,5,3,9,7,3,8,0.0007023811340332031,0.375,0.375,11129.164842454395
4,5,30,True,0.002693653106689453,0,0,0,1.0,1.0,0.9921875,0,0,0,0,9,7,3,0,0.0,0,0,0.0
4,6,30,True,0.0009009838104248047,20,8,0,1.0,0.8548206918098876,0.9921875,0,5,15,4,8,8,3,20,0.0008618831634521484,0.25,0.2,22197.957131516276
4,7,30,True,0.0008530616760253906,4,4,0,1.0,0.9691143073141575,0.9921875,0,2,2,2,10,6,2,4,0.0008137226104736328,0.5,0.5,4688.992733370598
4,1,30,True,0.01284646987915039,3,4,0,1.0,0.9767451286315918,0.9921875,0,3,0,2,10,6,2,3,0.012795686721801758,1.0,0.6666666666666666,233.527189042723
4,9,30,True,0.0008115768432617188,12,4,0,1.0,0.9101752373148525,0.9921875,0,7,5,2,8,8,2,12,0.0007355213165283203,0.5833333333333334,0.16666666666666666,14786.030552291422
4,10,30,True,0.00060272216796875,11,8,0,1.0,0.917341971466938,0.9921875,0,7,4,4,8,8,2,11,0.0005879402160644531,0.6363636363636364,0.36363636363636365,18250.53164556962
4,1,31,True,0.0005660057067871094,19,10,0,1.0,0.8615515633989419,0.9921875,0,11,8,4,7,9,3,19,0.000553131103515625,0.5789473684210527,0.21052631578947367,33568.566133108674
4,3,28,True,0.0010898113250732422,6,4,0,1.0,0.9540310463055448,0.9921875,0,6,0,2,10,6,2,6,0.0010731220245361328,1.0,0.3333333333333333,5505.540144388537
4,3,31,True,0.0007939338684082031,7,4,0,1.0,0.9465776787562827,0.9921875,0,3,4,2,9,7,3,7,0.0007579326629638672,0.42857142857142855,0.2857142857142857,8816.855255255256
4,2,31,True,0.0007882118225097656,37,6,0,1.0,0.7481157506974851,0.9921875,0,12,25,3,6,10,3,37,0.0007452964782714844,0.32432432432432434,0.08108108108108109,46941.69630973987
4,5,31,True,0.0007429122924804688,12,6,0,1.0,0.9101752373148525,0.9921875,0,12,0,4,9,7,2,12,0.0007262229919433594,1.0,0.3333333333333333,16152.646983311939
4,6,31,True,0.0007073879241943359,27,8,0,1.0,0.8091541862062432,0.9921875,0,13,14,6,8,8,3,27,0.0006926059722900391,0.48148148148148145,0.2222222222222222,38168.59049544995
4,4,31,True,0.0006883144378662109,3,6,0,1.0,0.9767451286315918,0.9921875,0,3,0,3,7,9,3,3,0.0006737709045410156,1.0,1.0,4358.473155524766
4,8,31,True,0.0007493495941162109,24,4,0,1.0,0.8284189626211481,0.9921875,0,6,18,4,8,8,2,24,0.0007336139678955078,0.25,0.16666666666666666,32027.774737511932
4,9,31,True,0.0009355545043945312,17,8,0,1.0,0.8751727208585941,0.9921875,0,6,11,4,8,8,3,17,0.0008897781372070312,0.35294117647058826,0.23529411764705882,18171.041794087665
4,10,31,True,0.0006909370422363281,2,2,0,1.0,0.98443603515625,0.9921875,0,1,1,1,8,8,2,2,0.0006766319274902344,0.5,0.5,2894.6197377501726
4,1,32,True,0.0007014274597167969,74,4,0,1.0,0.5596771764416618,0.9921875,0,34,40,6,7,9,3,74,0.0006866455078125,0.4594594594594595,0.08108108108108109,105499.14887831407
4,2,32,True,0.0005686283111572266,15,6,0,1.0,0.8890092292483852,0.9921875,0,9,6,4,9,7,2,15,0.0005557537078857422,0.6,0.26666666666666666,26379.270440251574
4,3,32,True,0.0007238388061523438,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,9,7,3,1,0.0006880760192871094,1.0,1.0,1381.5230566534915
4,4,32,True,0.0005900859832763672,5,4,0,1.0,0.9615431017882656,0.9921875,0,2,3,2,8,8,2,5,0.000576019287109375,0.4,0.4,8473.341414141414
4,8,10,True,15.385976076126099,9,8,0,1.0,0.9318451770422415,0.9921875,0,5,4,4,6,10,3,9,15.385933637619019,0.5555555555555556,0.4444444444444444,0.584948264281068
4,6,32,True,0.0007534027099609375,5,4,0,1.0,0.9615431017882656,0.9921875,0,4,1,1,8,8,3,5,0.0007367134094238281,0.8,0.2,6636.556962025316
4,7,32,True,0.0007052421569824219,51,4,0,1.0,0.6703186715375353,0.9921875,0,22,29,2,8,8,3,51,0.0006897449493408203,0.43137254901960786,0.0392156862745098,72315.58620689655
4,8,32,True,0.0006165504455566406,3,2,0,1.0,0.9767451286315918,0.9921875,0,3,0,2,10,6,2,3,0.0005884170532226562,1.0,0.6666666666666666,4865.781902552204
4,9,32,True,0.0008392333984375,28,4,0,1.0,0.802832669126507,0.9921875,0,19,9,2,9,7,2,28,0.0007958412170410156,0.6785714285714286,0.07142857142857142,33363.781818181815
4,10,32,True,0.000743865966796875,18,6,0,1.0,0.8683354339768863,0.9921875,0,7,11,5,8,8,3,18,0.0007023811340332031,0.3888888888888889,0.2777777777777778,24197.907692307694
4,1,33,True,0.0007028579711914062,4,2,0,1.0,0.9691143073141575,0.9921875,0,3,1,2,9,7,2,4,0.0006723403930664062,0.75,0.5,5691.050203527815
4,2,33,True,0.0011463165283203125,8,4,0,1.0,0.9391825406409993,0.9921875,0,2,6,2,9,7,2,8,0.001104116439819336,0.25,0.25,6978.875207986689
4,3,33,True,0.0007100105285644531,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,9,7,2,1,0.0006961822509765625,1.0,1.0,1408.4298186702486
4,4,33,True,0.0006399154663085938,10,4,0,1.0,0.9245651365965989,0.9921875,0,7,3,3,8,8,3,10,0.0006043910980224609,0.7,0.3,15627.064083457526
4,5,33,True,0.0006704330444335938,17,10,0,1.0,0.8751727208585941,0.9921875,0,6,11,5,8,8,3,17,0.0006563663482666016,0.35294117647058826,0.29411764705882354,25356.745376955903
4,10,26,True,0.09004712104797363,4,4,0,1.0,0.9691143073141575,0.9921875,0,2,2,2,8,8,3,4,0.0900273323059082,0.5,0.5,44.421186967975956
4,7,31,True,0.025318622589111328,53,4,0,1.0,0.659885855299616,0.9921875,0,12,41,3,7,9,3,53,0.025277376174926758,0.22641509433962265,0.05660377358490566,2093.3208279187147
4,8,33,True,0.0013098716735839844,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10,6,2,0,0.0,0,0,0.0
4,5,32,True,0.020348072052001953,83,4,0,1.0,0.5215324775677821,0.9921875,0,14,69,8,9,7,2,83,0.02029109001159668,0.1686746987951807,0.0963855421686747,4079.010521875659
4,10,33,True,0.0008475780487060547,0,0,0,1.0,1.0,0.9921875,0,0,0,0,10,6,1,0,0.0,0,0,0.0
4,1,34,True,0.0006768703460693359,0,0,0,1.0,1.0,0.9921875,0,0,0,0,8,8,2,0,0.0,0,0,0.0
4,2,34,True,0.0011019706726074219,15,4,0,1.0,0.8890092292483852,0.9921875,0,10,5,3,8,8,3,15,0.0010530948638916016,0.6666666666666666,0.2,13611.977498918217
4,3,34,True,0.0016336441040039062,42,2,0,1.0,0.7193455394223167,0.9921875,0,10,32,1,9,7,3,42,0.001615285873413086,0.23809523809523808,0.023809523809523808,25709.39404553415
4,4,34,True,0.0007886886596679688,1,2,0,1.0,0.9921875,0.9921875,0,1,0,1,10,6,2,1,0.0007479190826416016,1.0,1.0,1267.9274486094316
4,5,34,True,0.0008082389831542969,7,2,0,1.0,0.9465776787562827,0.9921875,0,3,4,2,10,6,2,7,0.0007793903350830078,0.42857142857142855,0.2857142857142857,8660.804719764012
4,6,34,True,0.0012383460998535156,7,4,0,1.0,0.9465776787562827,0.9921875,0,2,5,2,9,7,2,7,0.0012121200561523438,0.2857142857142857,0.2857142857142857,5652.700808625337
4,9,33,True,0.013482093811035156,3,6,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,9,7,3,3,0.01343083381652832,0.6666666666666666,0.6666666666666666,222.51736577774633
4,8,34,True,0.0019114017486572266,0,0,0,1.0,1.0,0.9921875,0,0,0,0,11,5,2,0,0.0,0,0,0.0
4,9,34,True,0.0015957355499267578,3,2,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,9,7,2,3,0.0015599727630615234,0.3333333333333333,0.3333333333333333,1880.0107575078441
4,10,34,True,0.0012755393981933594,17,4,0,1.0,0.8751727208585941,0.9921875,0,2,15,2,7,9,3,17,0.0012471675872802734,0.11764705882352941,0.11764705882352941,13327.694953271028
4,5,27,True,0.10982823371887207,103,6,0,1.0,0.44581675327581627,0.9921875,0,24,79,4,7,9,3,103,0.10977649688720703,0.23300970873786409,0.038834951456310676,937.828065810925
4,2,35,True,0.0011775493621826172,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,9,7,3,2,0.0011169910430908203,1.0,1.0,1698.4425997165417
4,3,35,True,0.000751495361328125,6,2,0,1.0,0.9540310463055448,0.9921875,0,4,2,1,9,7,2,6,0.0007112026214599609,0.6666666666666666,0.16666666666666666,7984.081218274112
4,4,35,True,0.0007770061492919922,8,2,0,1.0,0.9391825406409993,0.9921875,0,4,4,1,9,7,3,8,0.0007615089416503906,0.5,0.125,10295.928812519178
4,5,35,True,0.001256704330444336,0,0,0,1.0,1.0,0.9921875,0,0,0,0,8,8,2,0,0.0,0,0,0.0
4,6,35,True,0.0013151168823242188,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,9,7,3,3,0.0012836456298828125,0.6666666666666666,0.6666666666666666,2281.166062364032
4,8,30,True,0.07391715049743652,27,4,0,1.0,0.8091541862062432,0.9921875,0,11,16,5,8,8,3,27,0.07388830184936523,0.4074074074074074,0.18518518518518517,365.27382100499625
4,8,35,True,0.0015537738800048828,9,6,0,1.0,0.9318451770422415,0.9921875,0,3,6,3,8,8,3,9,0.0015268325805664062,0.3333333333333333,0.3333333333333333,5792.348626668712
4,9,35,True,0.0006885528564453125,0,0,0,1.0,1.0,0.9921875,0,0,0,0,8,8,3,0,0.0,0,0,0.0
4,10,35,True,0.0006396770477294922,42,4,0,1.0,0.7193455394223167,0.9921875,0,11,31,6,7,9,3,42,0.0006239414215087891,0.2619047619047619,0.14285714285714285,65658.13194185613
4,1,36,True,0.0006053447723388672,5,6,0,1.0,0.9615431017882656,0.9921875,0,3,2,3,8,8,4,5,0.0005910396575927734,0.6,0.6,8259.75580937377
4,7,34,True,0.02757549285888672,42,8,0,1.0,0.7193455394223167,0.9921875,0,23,19,7,7,9,3,42,0.027521133422851562,0.5476190476190477,0.16666666666666666,1523.0915441812208
4,3,36,True,0.0007469654083251953,7,6,0,1.0,0.9465776787562827,0.9921875,0,4,3,3,8,8,3,7,0.0007307529449462891,0.5714285714285714,0.42857142857142855,9371.25055857006
4,4,36,True,0.0005424022674560547,0,0,0,1.0,1.0,0.9921875,0,0,0,0,8,8,2,0,0.0,0,0,0.0
4,5,36,True,0.0005753040313720703,17,6,0,1.0,0.8751727208585941,0.9921875,0,4,13,3,9,7,3,17,0.0005605220794677734,0.23529411764705882,0.17647058823529413,29549.59303771239
4,6,36,True,0.0007388591766357422,5,2,0,1.0,0.9615431017882656,0.9921875,0,3,2,2,10,6,2,5,0.0006995201110839844,0.6,0.4,6767.189415940626
4,7,36,True,0.0007059574127197266,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,1,9,7,3,2,0.0006701946258544922,1.0,0.5,2833.032083755488
4,8,36,True,0.0007872581481933594,4,4,0,1.0,0.9691143073141575,0.9921875,0,3,1,2,10,6,1,4,0.0007658004760742188,0.75,0.5,5080.925499697153
4,9,36,True,0.0009264945983886719,5,6,0,1.0,0.9615431017882656,0.9921875,0,3,2,3,8,8,4,5,0.0008983612060546875,0.6,0.6,5396.685537828101
4,7,33,True,0.0009191036224365234,4,4,0,1.0,0.9691143073141575,0.9921875,0,2,2,2,8,8,4,4,0.00089263916015625,0.5,0.5,4352.066407263294
4,1,37,True,0.0009021759033203125,13,4,0,1.0,0.9030644932733303,0.9921875,0,2,11,2,8,8,3,13,0.0008599758148193359,0.15384615384615385,0.15384615384615385,14409.606765327695
4,2,37,True,0.0007503032684326172,15,4,0,1.0,0.8890092292483852,0.9921875,0,10,5,3,8,8,3,15,0.0007343292236328125,0.6666666666666666,0.2,19991.916110581507
4,3,37,True,0.0008058547973632812,4,6,0,1.0,0.9691143073141575,0.9921875,0,3,1,3,10,6,3,4,0.0007684230804443359,0.75,0.75,4963.673372781065
4,4,37,True,0.0006241798400878906,4,8,0,1.0,0.9691143073141575,0.9921875,0,3,1,3,9,7,2,4,0.0006091594696044922,0.75,0.75,6408.409472880061
4,5,37,True,0.0007462501525878906,3,6,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,9,7,2,3,0.0007109642028808594,0.6666666666666666,0.6666666666666666,4020.099680511182
4,6,37,True,0.0007245540618896484,8,2,0,1.0,0.9391825406409993,0.9921875,0,5,3,1,9,7,2,8,0.0006854534149169922,0.625,0.125,11041.274103323462
4,7,37,True,0.0008499622344970703,3,2,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,9,7,2,3,0.0008108615875244141,0.3333333333333333,0.3333333333333333,3529.5685834502106
4,1,35,True,0.038072824478149414,63,8,0,1.0,0.610107455943253,0.9921875,0,20,43,9,6,10,4,63,0.03804135322570801,0.31746031746031744,0.14285714285714285,1654.7235689371216
4,7,35,True,0.001992940902709961,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,8,8,2,2,0.001956462860107422,1.0,1.0,1003.5420504845077
4,10,37,True,0.0006616115570068359,0,0,0,1.0,1.0,0.9921875,0,0,0,0,8,8,3,0,0.0,0,0,0.0
4,8,37,True,0.0006451606750488281,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,7,9,3,3,0.0006308555603027344,0.6666666666666666,0.6666666666666666,4650.0044345898
4,10,36,True,0.01575469970703125,5,6,0,1.0,0.9615431017882656,0.9921875,0,3,2,3,9,7,2,5,0.01573634147644043,0.6,0.6,317.36561743341406
4,3,30,True,0.11468863487243652,2,4,0,1.0,0.98443603515625,0.9921875,0,2,0,2,8,8,3,2,0.11465716361999512,1.0,1.0,17.438519537916886
4,3,38,True,0.0012357234954833984,4,6,0,1.0,0.9691143073141575,0.9921875,0,2,2,2,10,6,3,4,0.0012066364288330078,0.5,0.5,3236.9700945398417
4,4,38,True,0.0009932518005371094,7,8,0,1.0,0.9465776787562827,0.9921875,0,3,4,3,8,8,2,7,0.0009753704071044922,0.42857142857142855,0.42857142857142855,7047.558329332694
4,5,38,True,0.0006835460662841797,6,8,0,1.0,0.9540310463055448,0.9921875,0,3,3,3,9,7,3,6,0.0006685256958007812,0.5,0.5,8777.75514475061
4,6,38,True,0.0005869865417480469,7,4,0,1.0,0.9465776787562827,0.9921875,0,4,3,2,9,7,2,7,0.0005729198455810547,0.5714285714285714,0.2857142857142857,11925.31600324939
4,7,38,True,0.0005640983581542969,10,6,0,1.0,0.9245651365965989,0.9921875,0,4,6,3,9,7,3,10,0.0005502700805664062,0.4,0.3,17727.40490278952
4,1,38,True,0.012779474258422852,74,6,0,1.0,0.5596771764416618,0.9921875,0,32,42,7,7,9,2,74,0.012727022171020508,0.43243243243243246,0.0945945945945946,5790.5355497098935
4,9,38,True,0.0007467269897460938,20,4,0,1.0,0.8548206918098876,0.9921875,0,17,3,2,10,6,2,20,0.0006983280181884766,0.85,0.1,26783.550446998725
4,10,38,True,0.0010149478912353516,31,4,0,1.0,0.7841628986756143,0.9921875,0,10,21,4,8,8,2,31,0.0009696483612060547,0.3225806451612903,0.12903225806451613,30543.439981207423
4,1,39,True,0.0008957386016845703,3,4,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,8,8,3,3,0.0008637905120849609,0.3333333333333333,0.3333333333333333,3349.1913760979505
4,2,39,True,0.0007567405700683594,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,8,8,2,1,0.0007183551788330078,1.0,1.0,1321.4568367989918
4,4,39,True,0.0015616416931152344,6,2,0,1.0,0.9540310463055448,0.9921875,0,4,2,1,9,7,2,6,0.0015292167663574219,0.6666666666666666,0.16666666666666666,3842.110534351145
4,5,39,True,0.00118255615234375,8,4,0,1.0,0.9391825406409993,0.9921875,0,4,4,2,8,8,3,8,0.0011649131774902344,0.5,0.25,6765.006451612903
4,6,39,True,0.0010652542114257812,9,4,0,1.0,0.9318451770422415,0.9921875,0,7,2,2,8,8,3,9,0.0010237693786621094,0.7777777777777778,0.2222222222222222,8448.687555953447
4,7,39,True,0.0007638931274414062,3,4,0,1.0,0.9767451286315918,0.9921875,0,2,1,2,9,7,3,3,0.0007300376892089844,0.6666666666666666,0.6666666666666666,3927.250936329588
4,8,39,True,0.0014812946319580078,2,2,0,1.0,0.98443603515625,0.9921875,0,1,1,1,10,6,1,2,0.0014452934265136719,0.5,0.5,1350.170288105585
4,9,39,True,0.0008594989776611328,1,4,0,1.0,0.9921875,0.9921875,0,1,0,1,10,6,2,1,0.0008435249328613281,1.0,1.0,1163.4685159500693
4,10,39,True,0.0006105899810791016,3,2,0,1.0,0.9767451286315918,0.9921875,0,1,2,1,10,6,2,3,0.0005936622619628906,0.3333333333333333,0.3333333333333333,4913.280749707145
